category,key,support,coverage,unique_values,unique_ratio,median_value_length,top_value_share
Дом и сад,объем топливного бака,26,0.0007444950319273831,9,0.34615384615384615,5.0,0.3076923076923077
Дом и сад,количество в комплекте,7,0.00020044097013429546,5,0.7142857142857143,4.0,0.42857142857142855
Дом и сад,высота подъема,15,0.0004295163645734902,15,1.0,4.0,0.06666666666666667
Дом и сад,глубина погружения,23,0.0006585917590126851,14,0.6086956521739131,3.0,0.13043478260869565
Дом и сад,производительность,23,0.0006585917590126851,20,0.8695652173913043,8.0,0.13043478260869565
Дом и сад,трубное соединение,19,0.0005440540617930877,12,0.631578947368421,18.0,0.3157894736842105
Дом и сад,длина кабеля,37,0.001059473699281276,15,0.40540540540540543,5.0,0.16216216216216217
Дом и сад,допустимый диаметр твердых частиц,10,0.0002863442430489935,7,0.7,5.0,0.3
Дом и сад,забор воды,34,0.0009735704263665779,6,0.17647058823529413,10.0,0.4117647058823529
Дом и сад,мах температура жидкости,14,0.0004008819402685909,4,0.2857142857142857,5.0,0.6428571428571429
Дом и сад,остаточный уровень воды,4,0.0001145376972195974,4,1.0,5.5,0.25
Дом и сад,соединитель в комплекте,7,0.00020044097013429546,2,0.2857142857142857,3.0,0.8571428571428571
Дом и сад,материал крыльчатки,10,0.0002863442430489935,5,0.5,7.0,0.4
Дом и сад,для повышения давления,16,0.0004581507888783896,2,0.125,3.0,0.6875
Дом и сад,класс защиты,27,0.0007731294562322824,7,0.25925925925925924,4.0,0.3333333333333333
Дом и сад,давление,9,0.0002577098187440941,7,0.7777777777777778,7.0,0.2222222222222222
Дом и сад,техника вышивания,5,0.00014317212152449674,2,0.4,13.0,0.8
Дом и сад,тип вышивки,4,0.0001145376972195974,3,0.75,20.0,0.5
Дом и сад,тип колес,6,0.0001718065458293961,6,1.0,14.0,0.16666666666666666
Дом и сад,производитель газонокосилки,1,2.863442430489935e-05,1,1.0,5.0,1.0
Дом и сад,длина ленты,3,8.590327291469805e-05,3,1.0,6.0,0.3333333333333333
Дом и сад,вид ленты для рукоделия,1,2.863442430489935e-05,1,1.0,21.0,1.0
Дом и сад,птицы,6,0.0001718065458293961,3,0.5,4.0,0.6666666666666666
Дом и сад,классификация api,1,2.863442430489935e-05,1,1.0,2.0,1.0
Дом и сад,классификация acea,1,2.863442430489935e-05,1,1.0,6.0,1.0
Дом и сад,размер (дхшхв),2,5.72688486097987e-05,2,1.0,10.0,0.5
Дом и сад,вязкость (sae),1,2.863442430489935e-05,1,1.0,4.0,1.0
Дом и сад,"обьем, л",1,2.863442430489935e-05,1,1.0,1.0,1.0
Дом и сад,типоразмер элемента питания,15,0.0004295163645734902,13,0.8666666666666667,7.0,0.13333333333333333
Дом и сад,дренажные отверстия,17,0.00048678521318328894,2,0.11764705882352941,2.0,0.5294117647058824
Дом и сад,дренажная вставка,15,0.0004295163645734902,2,0.13333333333333333,3.0,0.8666666666666667
Дом и сад,поддон в комплекте,18,0.0005154196374881882,3,0.16666666666666666,3.0,0.4444444444444444
Дом и сад,"размеры (дxшxв), см",16,0.0004581507888783896,16,1.0,8.0,0.0625
Дом и сад,индикатор уровня воды,19,0.0005440540617930877,2,0.10526315789473684,3.0,0.9473684210526315
Дом и сад,нижний полив,15,0.0004295163645734902,2,0.13333333333333333,3.0,0.7333333333333333
Дом и сад,колеса,27,0.0007731294562322824,5,0.18518518518518517,3.0,0.8148148148148148
Дом и сад,декоративная форма,4,0.0001145376972195974,4,1.0,7.0,0.25
Дом и сад,способ наполнения,4,0.0001145376972195974,1,0.25,8.0,1.0
Дом и сад,сенсорный,5,0.00014317212152449674,2,0.4,3.0,0.6
Дом и сад,основа,38,0.0010881081235861753,10,0.2631578947368421,6.0,0.2631578947368421
Дом и сад,размеры,15,0.0004295163645734902,12,0.8,10.0,0.2
Дом и сад,уровень сложности,27,0.0007731294562322824,11,0.4074074074074074,1.0,0.48148148148148145
Дом и сад,рекомендуемый возраст,6,0.0001718065458293961,6,1.0,8.0,0.16666666666666666
Дом и сад,тип красок,25,0.0007158606076224837,7,0.28,9.0,0.68
Дом и сад,количество кисточек,7,0.00020044097013429546,3,0.42857142857142855,5.0,0.42857142857142855
Дом и сад,сюжет,8,0.0002290753944391948,8,1.0,21.0,0.125
Дом и сад,тип поставки,15,0.0004295163645734902,2,0.13333333333333333,8.0,0.7333333333333333
Дом и сад,тематика декора,5,0.00014317212152449674,4,0.8,7.0,0.4
Дом и сад,стирка,26,0.0007444950319273831,8,0.3076923076923077,36.0,0.23076923076923078
Дом и сад,отжим,5,0.00014317212152449674,3,0.6,14.0,0.4
Дом и сад,сушка,25,0.0007158606076224837,12,0.48,26.0,0.2
Дом и сад,глажение,18,0.0005154196374881882,4,0.2222222222222222,14.5,0.5
Дом и сад,отбеливание,17,0.00048678521318328894,2,0.11764705882352941,21.0,0.9411764705882353
Дом и сад,химическая чистка,13,0.00037224751596369156,3,0.23076923076923078,27.0,0.7692307692307693
Дом и сад,"длина, в сантиметрах",75,0.0021475818228674512,41,0.5466666666666666,2.0,0.09333333333333334
Дом и сад,"толщина, в сантиметрах",10,0.0002863442430489935,7,0.7,3.0,0.2
Дом и сад,"вес, в граммах",60,0.001718065458293961,56,0.9333333333333333,3.0,0.03333333333333333
Дом и сад,тип ворса,32,0.0009163015777567792,5,0.15625,8.0,0.375
Дом и сад,"общий вес, г/м?",8,0.0002290753944391948,7,0.875,4.0,0.25
Дом и сад,материал покрытия,44,0.0012599146694155714,15,0.3409090909090909,9.0,0.20454545454545456
Дом и сад,противоскользящая основа,54,0.0015462589124645649,3,0.05555555555555555,4.0,0.5740740740740741
Дом и сад,совместим с теплым полом,21,0.0006013229104028864,2,0.09523809523809523,2.0,0.7619047619047619
Дом и сад,с бахромой,17,0.00048678521318328894,2,0.11764705882352941,3.0,0.9411764705882353
Дом и сад,количество досок в наборе,7,0.00020044097013429546,2,0.2857142857142857,1.0,0.8571428571428571
Дом и сад,материал доски,7,0.00020044097013429546,3,0.42857142857142855,6.0,0.5714285714285714
Дом и сад,вид древесины,6,0.0001718065458293961,3,0.5,6.0,0.5
Дом и сад,антибактериальное покрытие,6,0.0001718065458293961,2,0.3333333333333333,3.0,0.8333333333333334
Дом и сад,двухсторонняя,8,0.0002290753944391948,2,0.25,3.0,0.625
Дом и сад,гибкая,7,0.00020044097013429546,1,0.14285714285714285,3.0,1.0
Дом и сад,крепление на мойку,6,0.0001718065458293961,1,0.16666666666666666,3.0,1.0
Дом и сад,материал режущей части,4,0.0001145376972195974,1,0.25,17.0,1.0
Дом и сад,количество граней,1,2.863442430489935e-05,1,1.0,1.0,1.0
Дом и сад,вид терки,2,5.72688486097987e-05,2,1.0,10.5,0.5
Дом и сад,форма нарезки,2,5.72688486097987e-05,2,1.0,10.0,0.5
Дом и сад,количество насадок,10,0.0002863442430489935,6,0.6,5.0,0.3
Дом и сад,животное,40,0.001145376972195974,16,0.4,5.0,0.2
Дом и сад,вид карнавального головного убора,13,0.00037224751596369156,3,0.23076923076923078,18.0,0.6153846153846154
Дом и сад,ширина рамы,24,0.0006872261833175844,10,0.4166666666666667,6.0,0.375
Дом и сад,модульная картина,24,0.0006872261833175844,2,0.08333333333333333,3.0,0.9583333333333334
Дом и сад,"количество картин, штук",24,0.0006872261833175844,2,0.08333333333333333,1.0,0.9166666666666666
Дом и сад,"размер дxш, см",28,0.0008017638805371818,19,0.6785714285714286,6.5,0.10714285714285714
Дом и сад,формат пакета,32,0.0009163015777567792,3,0.09375,12.0,0.84375
Дом и сад,количество листов/рулонов в упаковке,1,2.863442430489935e-05,1,1.0,5.0,1.0
Дом и сад,площадь в упаковке,2,5.72688486097987e-05,2,1.0,7.0,0.5
Дом и сад,для теплого пола,2,5.72688486097987e-05,2,1.0,3.0,0.5
Дом и сад,влагостойкость,2,5.72688486097987e-05,2,1.0,3.0,0.5
Дом и сад,стиль штор,1,2.863442430489935e-05,1,1.0,10.0,1.0
Дом и сад,тип одноразовой посуды,13,0.00037224751596369156,11,0.8461538461538461,16.0,0.15384615384615385
Дом и сад,конфигурация держателя для туалетной бумаги,6,0.0001718065458293961,4,0.6666666666666666,8.5,0.5
Дом и сад,форма свечей для торта,9,0.0002577098187440941,5,0.5555555555555556,5.0,0.5555555555555556
Дом и сад,"количество, шт.",43,0.001231280245110672,5,0.11627906976744186,1.0,0.8372093023255814
Дом и сад,ручки,17,0.00048678521318328894,5,0.29411764705882354,3.0,0.7647058823529411
Дом и сад,с крышкой,48,0.0013744523666351688,2,0.041666666666666664,3.0,0.7083333333333334
Дом и сад,можно использовать в свч,56,0.0016035277610743637,2,0.03571428571428571,3.0,0.5714285714285714
Дом и сад,вид крышки,6,0.0001718065458293961,3,0.5,8.0,0.6666666666666666
Дом и сад,количество ярусов елки,13,0.00037224751596369156,8,0.6153846153846154,1.0,0.23076923076923078
Дом и сад,"количество веток, шт",27,0.0007731294562322824,26,0.9629629629629629,3.0,0.07407407407407407
Дом и сад,количество отделений,81,0.0023193883686968473,20,0.24691358024691357,1.0,0.5185185185185185
Дом и сад,"ширина, в миллиметрах",21,0.0006013229104028864,20,0.9523809523809523,2.0,0.09523809523809523
Дом и сад,"высота, в миллиметрах",18,0.0005154196374881882,14,0.7777777777777778,2.0,0.2222222222222222
Дом и сад,"длина, в миллиметрах",11,0.00031497866735389284,11,1.0,3.0,0.09090909090909091
Дом и сад,"вес, в килограммах",88,0.0025198293388311427,64,0.7272727272727273,3.0,0.056818181818181816
Дом и сад,объем двигателя,20,0.000572688486097987,15,0.75,10.0,0.2
Дом и сад,использование в свч,118,0.0033788620679781234,3,0.025423728813559324,2.0,0.8389830508474576
Дом и сад,функции,57,0.0016321621853792629,33,0.5789473684210527,21.0,0.15789473684210525
Дом и сад,длина сетевого шнура,17,0.00048678521318328894,12,0.7058823529411765,4.0,0.17647058823529413
Дом и сад,высота (см),105,0.003006614552014432,56,0.5333333333333333,3.0,0.06666666666666667
Дом и сад,тема,7,0.00020044097013429546,4,0.5714285714285714,30.0,0.5714285714285714
Дом и сад,количество изделий в комплекте,5,0.00014317212152449674,1,0.2,1.0,1.0
Дом и сад,конструкция зеркала,99,0.002834808006185036,2,0.020202020202020204,13.0,0.98989898989899
Дом и сад,зеркало в полный рост,90,0.0025770981874409416,2,0.022222222222222223,3.0,0.5444444444444444
Дом и сад,назначение газона,6,0.0001718065458293961,5,0.8333333333333334,18.5,0.3333333333333333
Дом и сад,трава,6,0.0001718065458293961,6,1.0,18.5,0.16666666666666666
Дом и сад,норма высева,2,5.72688486097987e-05,2,1.0,10.0,0.5
Дом и сад,площадь,9,0.0002577098187440941,9,1.0,6.0,0.1111111111111111
Дом и сад,состав смеси,2,5.72688486097987e-05,2,1.0,56.5,0.5
Дом и сад,"число отделений, шт",8,0.0002290753944391948,2,0.25,1.0,0.875
Дом и сад,назначение мельницы,9,0.0002577098187440941,1,0.1111111111111111,26.0,1.0
Дом и сад,тип аккумулятора,28,0.0008017638805371818,6,0.21428571428571427,6.0,0.5357142857142857
Дом и сад,обложка,47,0.0013458179423302694,7,0.14893617021276595,6.0,0.7659574468085106
Дом и сад,"количество листов, шт",30,0.0008590327291469804,9,0.3,2.0,0.26666666666666666
