attribute_name,item_support,occurrences,cumulative_occurrence_coverage,is_frequent
цвет фасада,41,41,0.9561122385605046,False
челка парика,41,41,0.9561259214687834,False
число зубьев на первой звезде,41,41,0.9561396043770622,False
бесшовный,40,40,0.9561529535558708,False
вес животного,40,40,0.9561663027346794,False
встроенные кодеки,40,40,0.956179651913488,False
"высота общая минимальная, см",40,40,0.9561930010922965,False
"высота сиденья минимальная, см",40,40,0.9562063502711051,False
выходные интерфейсы,40,40,0.9562196994499137,False
год создания,40,40,0.9562330486287223,False
грунт,40,40,0.9562463978075308,False
"дальность освещения, м",40,40,0.9562597469863394,False
"диаметр, дюйм",40,40,0.956273096165148,False
длина (мм),40,40,0.9562864453439566,False
длина дуг,40,40,0.9562997945227651,False
защитные свойства,40,40,0.9563131437015737,False
интенсивность кофе,40,40,0.9563264928803823,False
кол-во внутренних отделений,40,40,0.956339842059191,False
количество антенн,40,40,0.9563531912379996,False
"максимальная нагрузка, в килограммах",40,40,0.9563665404168081,False
максимальная скорость отжима,40,40,0.9563798895956167,False
материал стекла,40,40,0.9563932387744253,False
материал язычков,40,40,0.9564065879532339,False
минимальное входное напряжение,40,40,0.9564199371320424,False
модель цепи,40,40,0.956433286310851,False
молоточковая механика,40,40,0.9564466354896596,False
наименование заднего переключателя,40,40,0.9564599846684682,False
наполнитель лежака/домика для животных,40,40,0.9564733338472767,False
нестандартный дизайн,40,40,0.9564866830260853,False
объем оперативной памяти (мб),40,40,0.9565000322048939,False
поддержка flac,40,40,0.9565133813837025,False
подогрев,40,40,0.956526730562511,False
покрытие фасадов,40,40,0.9565400797413196,False
предварительный фильтр,40,40,0.9565534289201282,False
размер скоб,40,40,0.9565667780989368,False
размеры (вxшxг),40,40,0.9565801272777453,False
размеры (шхвхг),40,40,0.9565934764565539,False
разрешение hd,40,40,0.9566068256353625,False
ремни безопасности,40,40,0.956620174814171,False
с подставкой для ног,40,40,0.9566335239929796,False
тип насадки,40,40,0.9566468731717882,False
тип переднего стекла,40,40,0.9566602223505968,False
тип розетки,40,40,0.9566735715294054,False
тип установки духовки,40,40,0.9566869207082139,False
толщина дна (мм),40,40,0.9567002698870226,False
"толщина обуха, мм",40,40,0.9567136190658312,False
"углеводы, г",40,40,0.9567269682446398,False
управление сливом,40,40,0.9567403174234483,False
уровень шума при стирке,40,40,0.9567536666022569,False
установка вентиляции,40,40,0.9567670157810655,False
форма выпуска сухофрукты/цукаты,40,40,0.9567803649598741,False
форма сидушки,40,40,0.9567937141386826,False
функция поворота,40,40,0.9568070633174912,False
беречь от детей,39,39,0.9568200787668295,False
"вес коляски, кг",39,39,0.9568330942161679,False
вид запчасти стиральной машины,39,39,0.9568461096655063,False
вид тонометра,39,39,0.9568591251148446,False
вкусовой оттенок,39,39,0.956872140564183,False
выключатель,39,39,0.9568851560135214,False
"доп. опции щипцов, фена",39,39,0.9568981714628597,False
животное,39,39,0.9569111869121981,False
задние колеса,39,39,0.9569242023615365,False
защита от сухого хода,39,39,0.9569372178108748,False
защита от ультрафиолета,39,39,0.9569502332602132,False
измерительные датчики,39,39,0.9569632487095515,False
"количество насадок, шт",39,39,0.9569762641588899,False
количество ручек,39,39,0.9569892796082283,False
"количество упаковок, шт.",39,39,0.9570022950575666,False
крутящийся,39,39,0.957015310506905,False
макс. потребляемая мощность (вт),39,39,0.9570283259562434,False
максимальный вес (кг),39,39,0.9570413414055817,False
масштаб модели для сборки,39,39,0.9570543568549201,False
материал верхнего порожка,39,39,0.9570673723042585,False
