anchor_type,concept,strength,rule_id,canonical_rule,relation,conditional_support,conditional_positive,conditional_negative,conditional_match_prevalence,conditional_wilson_low_95,conditional_wilson_high_95,conditional_max_2_support,anchor_support,anchor_match_prevalence,prevalence_delta_vs_anchor,discovery_effect_class,validation_stability,generation_status,interpretation
brand,brand,weak,rule_52d43a5d3cda9170,noise_level is explicitly known on only one side,missing_one_side,3,3,0,1.0,0.43849391955098227,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_fd995c6fff355d01,filling_flavor has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_6e20aba245131f0c,gear_count has different explicit values,different_value,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,2525,0.5635643564356435,0.10310231023102312,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_722fa165b57d4160,faucet_model has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,2525,0.5635643564356435,-0.2302310231023102,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a1c87babb4b76be3,strap_color is explicitly known on only one side,missing_one_side,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a1bd679ce6236227,rhodium_plating has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a2e674b71cbe70e5,heating_function is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_8942ac850ac4853f,publication_year is explicitly known on only one side,missing_one_side,3,3,0,1.0,0.43849391955098227,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_8863816b439a9c08,paint_type is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,6613,0.45728111295932256,-0.12394777962598924,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_885e171d3adcd96b,folding_mechanism is explicitly known on only one side,missing_one_side,3,0,3,0.0,0.0,0.5615060804490177,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_8ac97b607cfade41,toy_height is explicitly known on only one side,missing_one_side,3,3,0,1.0,0.43849391955098227,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0cb265551c46ddbd,scent_group has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,1,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0d39bb54c9ba5328,material_detail has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,1,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_918d47c7d0f9ea22,sheet_count is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,2,6613,0.45728111295932256,0.20938555370734407,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_907d36b4623edd57,collar_width has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_901f76b60f9bb81b,doll_type is explicitly known on only one side,missing_one_side,3,3,0,1.0,0.43849391955098227,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_92c97306f2d1100c,package_volume is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,2,6613,0.45728111295932256,0.20938555370734407,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a147a72febf8bf5f,printer_compatibility has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,NEGATIVE,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_7ab74bc5874c205c,leg_count is explicitly known on only one side,missing_one_side,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_7aaf9a7c987ded78,coffee_variety is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_7b94202a6eee5668,upholstery_color has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a1017fe6826eeb47,adapter_included is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0d6c9b038a36ea3a,sae_viscosity has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a186f1c7141d8a15,rod_length has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_7b0dddb0ae8d4cf9,propulsion_type is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,2,27312,0.28635764499121263,0.04697568834212068,NEGATIVE,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_6672ac91c20f6235,lens_color has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,1,2525,0.5635643564356435,-0.2302310231023102,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_69dd86eb98e471a7,stone_carat_weight has different explicit values,different_value,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,2525,0.5635643564356435,0.10310231023102312,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_9e77e9e6a55ddfed,part_count has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_9ef66508fb397913,application_method is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,1,27312,0.28635764499121263,0.380309021675454,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_7b811a9d28ce1171,allergen_info is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_3d2b8e23d1008204,conductor_cross_section is explicitly known on only one side,missing_one_side,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_3cebb6d274959b43,lining_type is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_6546c9e06d6b872e,instrument_compatibility is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,2,2525,0.5635643564356435,0.10310231023102312,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_685a9b51004209cc,power_consumption has different explicit values,different_value,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,2525,0.5635643564356435,0.10310231023102312,NEGATIVE,OPPOSITE_DIRECTION,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_671c2c236ad08b24,spout_type is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,2525,0.5635643564356435,0.10310231023102312,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_5daada91dad3a661,voltage is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,2525,0.5635643564356435,0.10310231023102312,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_5c25648691dcd22d,product_length has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,1,2525,0.5635643564356435,-0.5635643564356435,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_5acbe6b6612263fb,compatible_os has different explicit values,different_value,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,2525,0.5635643564356435,0.10310231023102312,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_3da1117fd10785ef,max_output_power has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_5e39197bbec08985,charger_included is explicitly known on only one side,missing_one_side,3,3,0,1.0,0.43849391955098227,1.0,1,2525,0.5635643564356435,0.4364356435643565,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a01be6980bf515a2,target_animal_type has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_97511a5a6fac29ae,storage_conditions is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,1,6613,0.45728111295932256,0.20938555370734407,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_96d00284f68afec1,ruling_type has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_1589d98f77cb6ccc,product_variant is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,2,2303,0.5214937038645245,0.1451729628021421,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_4b80e780a9e4c111,case_included has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,2525,0.5635643564356435,-0.2302310231023102,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_4deadb4b65365dba,volume has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,2,2525,0.5635643564356435,-0.2302310231023102,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
brand,brand,weak,rule_4fffc037a0f2e4e5,motor_type is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_512290356104bb4d,plafond_color has different explicit values,different_value,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,27312,0.28635764499121263,0.380309021675454,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_510fad89cef29f7d,wash_type_compatibility has different explicit values,different_value,3,3,0,1.0,0.43849391955098227,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_098d834b8f970533,bed_type has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,2,2303,0.5214937038645245,-0.5214937038645245,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_098c40fb66d81f06,hook_type has a subset or specificity difference,specificity_difference,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,3,2303,0.5214937038645245,-0.18816037053119122,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_3d86a659eb12f773,model_subject has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_3e672470c62accae,table_height has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_57af9c3b90089669,package_weight is explicitly known on only one side,missing_one_side,3,3,0,1.0,0.43849391955098227,1.0,0,2525,0.5635643564356435,0.4364356435643565,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0bf5058b6ea118a1,plant_species is explicitly known on only one side,missing_one_side,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_9f0b2b2e72825400,absorbency_level is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,2,6613,0.45728111295932256,-0.12394777962598924,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_9df8313977ae0b1f,frequency_range is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,27312,0.28635764499121263,0.380309021675454,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_9dc04de32b438f0b,shaft_type is explicitly known on only one side,missing_one_side,3,3,0,1.0,0.43849391955098227,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_7c1ce621d56bf8be,additional_gemstones is explicitly known on only one side,missing_one_side,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_4f000e6646193038,slider_type is explicitly known on only one side,missing_one_side,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_1c9c4f70855de5fe,max_depth has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,2303,0.5214937038645245,-0.5214937038645245,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_2266050c3aac2620,special_features is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,1,2303,0.5214937038645245,0.1451729628021421,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_3f2d032cecd32a8a,protection_category has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_49c7737be24a3428,pad_count is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,2525,0.5635643564356435,0.10310231023102312,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_4920ddf3ba86b2f3,driver_diameter has different explicit values,different_value,3,3,0,1.0,0.43849391955098227,1.0,0,2525,0.5635643564356435,0.4364356435643565,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_9d28dd02ae828657,model_compatibility is explicitly known on only one side,missing_one_side,3,0,3,0.0,0.0,0.5615060804490177,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_9d01fed3af16c344,door_surface has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_a231222a1885738c,neck_circumference_range has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,6613,0.45728111295932256,-0.45728111295932256,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_9b678244bd022cd7,sun_protection is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,1,6613,0.45728111295932256,0.20938555370734407,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_9e212b7c1b373ac2,personalized_name has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,6613,0.45728111295932256,-0.45728111295932256,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_9d7c3bc46ea5762e,meat_content_percentage has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,1,6613,0.45728111295932256,-0.12394777962598924,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_9d01fed3af16c344,door_surface has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_9ff2e15383cc18cc,needle_size has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,3,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_0cb7c5e39e8f8539,play_duration is explicitly known on only one side,missing_one_side,3,3,0,1.0,0.43849391955098227,1.0,0,2303,0.5214937038645245,0.47850629613547546,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_135671ca2b163e15,brake_type has different explicit values,different_value,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,2303,0.5214937038645245,-0.18816037053119122,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_9c46bb72210b915a,inner_diameter_mm is explicitly known on only one side,missing_one_side,3,2,1,0.6666666666666666,0.2076549551264879,0.9385096847238394,1,27312,0.28635764499121263,0.380309021675454,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_9bec83aac087035c,shade_color is explicitly known on only one side,missing_one_side,3,1,2,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,27312,0.28635764499121263,0.04697568834212068,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_212fb2e07407feae,mirror_presence has different explicit values,different_value,3,0,3,0.0,0.0,0.5615060804490177,0,2303,0.5214937038645245,-0.5214937038645245,NEGATIVE,OPPOSITE_DIRECTION,,DIAGNOSTIC_ONLY
