category,attribute,conflict_0,conflict_1,equal_0,equal_1,conflicts,equals,negative_rate_given_conflict,category_negative_rate,smoothed_negative_rate,negative_lift,candidate
Строительство и ремонт,вид розетки,3,0,0,0,3,0,1.0,0.7837222870478413,0.8648264294049008,0.08110414235705954,False
Строительство и ремонт,размер,3,0,1,0,3,1,1.0,0.7837222870478413,0.8648264294049008,0.08110414235705954,False
Строительство и ремонт,количество пар в упаковке,3,0,0,0,3,0,1.0,0.7837222870478413,0.8648264294049008,0.08110414235705954,False
Товары для животных,аромат,12,4,6,3,16,9,0.75,0.6447764651378272,0.7249467774137683,0.08017031227594118,False
Бытовая химия,артикул,1,0,0,0,1,0,1.0,0.530485955226597,0.6087382960221642,0.0782523407955672,False
Автотовары,"длина резьбы, мм",4,0,6,1,4,7,1.0,0.8248735197642743,0.9027075109801524,0.0778339912158782,False
Товары для животных,вид переноски,4,1,0,3,5,3,0.8,0.6447764651378272,0.7223882325689136,0.07761176743108644,False
Хобби и творчество,вид булавки,1,0,3,0,1,3,1.0,0.5357526560821296,0.6131272134017747,0.07737455731964504,False
Хобби и творчество,тип мольберта,1,0,0,0,1,0,1.0,0.5357526560821296,0.6131272134017747,0.07737455731964504,False
Хобби и творчество,гарантийный срок,1,0,0,0,1,0,1.0,0.5357526560821296,0.6131272134017747,0.07737455731964504,False
Хобби и творчество,возраст ребенка,1,0,0,0,1,0,1.0,0.5357526560821296,0.6131272134017747,0.07737455731964504,False
Хобби и творчество,упаковка,1,0,0,0,1,0,1.0,0.5357526560821296,0.6131272134017747,0.07737455731964504,False
Хобби и творчество,"ширина, мм",1,0,0,0,1,0,1.0,0.5357526560821296,0.6131272134017747,0.07737455731964504,False
Продукты питания,форма сухого завтрака,2,0,3,3,2,6,1.0,0.7300237227333217,0.8071598019523726,0.07713607921905086,False
Электроника,"потребляемая мощность, вт",4,0,0,1,4,1,1.0,0.8267152121970645,0.9037306734428137,0.0770154612457492,False
Электроника,количество вентиляторов,4,0,16,6,4,22,1.0,0.8267152121970645,0.9037306734428137,0.0770154612457492,False
Дом и сад,материал подставки,2,0,6,3,2,9,1.0,0.7369750932499097,0.8121250666070784,0.07514997335716866,False
Дом и сад,"диаметр нижнего яруса, см",2,0,0,0,2,0,1.0,0.7369750932499097,0.8121250666070784,0.07514997335716866,False
Спорт и отдых,количество панелей,2,0,19,5,2,24,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,режим стрельбы,2,0,3,1,2,4,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,позиция игрока,2,0,0,0,2,0,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,трансдьюсер,2,0,1,2,2,3,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,"посадочный диаметр, мм",2,0,0,1,2,1,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,вид струны,2,0,0,0,2,0,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,"диаметр грифа, мм",2,0,0,0,2,0,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,форма дисков,2,0,0,0,2,0,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,диагональ экрана,2,0,1,0,2,1,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Спорт и отдых,тип крепления,2,0,0,0,2,0,1.0,0.7404275591020069,0.8145911136442906,0.07416355454228374,False
Канцелярские товары,застежка,4,1,54,4,5,58,0.8,0.6597844514410269,0.7298922257205135,0.07010777427948656,False
Дом и сад,"толщина стенок, мм",6,1,9,0,7,9,0.8571428571428571,0.7369750932499097,0.8070729555207957,0.07009786227088599,False
Спорт и отдых,подседельный штырь,6,1,2,2,7,4,0.8571428571428571,0.7404275591020069,0.8085114829591694,0.06808392385716255,False
Дом и сад,размерность,10,2,0,0,12,0,0.8333333333333334,0.7369750932499097,0.8049926744852676,0.06801758123535784,False
Строительство и ремонт,форма розетки,8,1,0,0,9,0,0.8888888888888888,0.7837222870478413,0.8513293882313719,0.06760710118353064,False
Товары для животных,бренд,880,355,1593,510,1235,2103,0.7125506072874493,0.6447764651378272,0.712277324456201,0.0675008593183738,False
Продукты питания,бренд,2416,614,2186,692,3030,2878,0.7973597359735973,0.7300237227333217,0.7972488034970895,0.06722508076376776,False
Дом и сад,форма часов,14,3,0,0,17,0,0.8235294117647058,0.7369750932499097,0.8038579757386158,0.06688288248870611,False
Дом и сад,для кого,14,3,10,0,17,10,0.8235294117647058,0.7369750932499097,0.8038579757386158,0.06688288248870611,False
Автотовары,назначение,3,0,0,0,3,0,1.0,0.8248735197642743,0.8905459498526714,0.06567243008839718,False
Автотовары,полярность,3,0,1,0,3,1,1.0,0.8248735197642743,0.8905459498526714,0.06567243008839718,False
Красота и гигиена,"объем, мл",34,14,77,57,48,134,0.7083333333333334,0.6360183767228178,0.7015111676153601,0.06549279089254234,False
Электроника,минимальная диафрагма,3,0,0,0,3,0,1.0,0.8267152121970645,0.8916970076231653,0.06498179542610083,False
Электроника,максимальная диафрагма,3,0,0,0,3,0,1.0,0.8267152121970645,0.8916970076231653,0.06498179542610083,False
Электроника,конструкция мыши,3,0,0,0,3,0,1.0,0.8267152121970645,0.8916970076231653,0.06498179542610083,False
Электроника,техпроцесс,3,0,10,0,3,10,1.0,0.8267152121970645,0.8916970076231653,0.06498179542610083,False
Электроника,искатель,3,0,0,0,3,0,1.0,0.8267152121970645,0.8916970076231653,0.06498179542610083,False
Канцелярские товары,твердость грифеля,38,14,0,0,52,0,0.7307692307692307,0.6597844514410269,0.7245424957404409,0.06475804429941401,False
Канцелярские товары,формат,743,283,74,11,1026,85,0.7241715399610137,0.6597844514410269,0.7238592844395783,0.06407483299855132,False
Галантерея и аксессуары,ручная кладь,3,0,12,0,3,12,1.0,0.8319352378717663,0.8949595236698539,0.06302428579808761,False
Галантерея и аксессуары,"высота ручек, см",3,0,0,0,3,0,1.0,0.8319352378717663,0.8949595236698539,0.06302428579808761,False
Строительство и ремонт,количество отводов,2,0,2,1,2,3,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,рисунок,2,0,0,0,2,0,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,вид фрезы,2,0,4,0,2,4,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,"толщина, мм",2,0,4,0,2,4,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,базис,2,0,0,0,2,0,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,"мощность, л.с.",2,0,0,0,2,0,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,материал рукояти,2,0,0,1,2,1,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,количество вводов,2,0,1,0,2,1,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,тип гвоздя,2,0,1,0,2,1,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,"диаметр слива, мм",2,0,4,2,2,6,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,рекомендуемое количество слоев,2,0,1,1,2,2,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,количество мелодий,2,0,0,0,2,0,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,группа горючести,2,0,0,0,2,0,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,"объем топливного бака, л",2,0,1,2,2,3,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,марка электрода,2,0,0,0,2,0,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Строительство и ремонт,тип коллектора,2,0,0,0,2,0,1.0,0.7837222870478413,0.8455159193198867,0.06179363227204537,False
Детские товары,материал,408,405,314,413,813,727,0.5018450184501845,0.43993731541197034,0.5014666095074082,0.061529294095437836,False
Красота и гигиена,основной материал,1,0,0,1,1,1,1.0,0.6360183767228178,0.6966819806023482,0.0606636038795304,False
Красота и гигиена,возрастной диапазон,1,0,0,0,1,0,1.0,0.6360183767228178,0.6966819806023482,0.0606636038795304,False
Продукты питания,добавки,107,28,12,8,135,20,0.7925925925925926,0.7300237227333217,0.7903579900976186,0.06033426736429692,False
Товары для животных,тип,2056,863,408,195,2919,603,0.7043508050702295,0.6447764651378272,0.7042489337639155,0.05947246862608835,False
Товары для животных,количество насадок,1,0,0,2,1,2,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Товары для животных,вид растения,1,0,3,3,1,6,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Товары для животных,цвет свечения,1,0,0,1,1,1,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Товары для животных,"энергетическая ценность, ккал/100 г",1,0,0,0,1,0,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Товары для животных,жесткость,1,0,0,0,1,0,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Товары для животных,количество слоев,1,0,0,0,1,0,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Товары для животных,"высота, см",1,0,0,1,1,1,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Товары для животных,"длина, см",1,0,0,0,1,0,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Товары для животных,"ширина, см",1,0,0,0,1,0,1.0,0.6447764651378272,0.7039803876148559,0.05920392247702877,False
Продукты питания,содержит,46,12,25,6,58,31,0.7931034482758621,0.7300237227333217,0.7880971208518509,0.058073398118529185,False
Продукты питания,вид дрожжей,31,8,2,0,39,2,0.7948717948717948,0.7300237227333217,0.7875026957651502,0.05747897303182847,False
Канцелярские товары,цвет листов,1,0,3,0,1,3,1.0,0.6597844514410269,0.7164870428675224,0.056702591426495474,False
Канцелярские товары,"длина, см",1,0,0,0,1,0,1.0,0.6597844514410269,0.7164870428675224,0.056702591426495474,False
Канцелярские товары,назначение обложки,1,0,1,0,1,1,1.0,0.6597844514410269,0.7164870428675224,0.056702591426495474,False
Канцелярские товары,форма кисти,1,0,0,0,1,0,1.0,0.6597844514410269,0.7164870428675224,0.056702591426495474,False
